CustomerID,CustomerName,City,Age,Gender,LoyaltyTier
C01528,Surya Nair,Mumbai,51,Male,Silver
C01529,Vikram Nair,Mumbai,41,Male,Bronze
C01530,Rohan Nair,Pune,35,Male,Silver
C01531,Ananya Nair,Bengaluru,53,Female,Bronze
C01532,Diya Nair,Mumbai,29,Female,Bronze
C01533,Priya Nair,Pune,60,Female,Gold
C01534,Meera Nair,Hyderabad,18,Female,Bronze
C01535,Nisha Nair,Pune,30,Male,Silver
C01536,Sneha Nair,Chennai,46,Female,Gold
C01537,Aishwarya Nair,Pune,28,Male,Bronze
C01538,Kavya Nair,Hyderabad,52,Male,Gold
C01539,Harini Nair,Chennai,30,Male,Silver
C01540,Divya Nair,Bengaluru,51,Female,Gold
C01541,Aarav Verma,Mumbai,29,Female,Bronze
C01542,Vivaan Verma,Pune,22,Female,Silver
C01543,Aditya Verma,Mumbai,34,Male,Silver
C01544,Arjun Verma,Pune,20,Male,Silver
C01545,Sai Verma,Pune,28,Female,Bronze
C01546,Rahul Verma,Hyderabad,19,Male,Gold
C01547,Karthik Verma,Mumbai,60,Female,Bronze
C01548,Surya Verma,Chennai,47,Male,Silver
C01549,Vikram Verma,Pune,44,Male,Bronze
C01550,Rohan Verma,Pune,29,Female,Silver
C01551,Ananya Verma,Bengaluru,22,Female,Silver
C01552,Diya Verma,Hyderabad,24,Male,Gold
C01553,Priya Verma,Hyderabad,32,Female,Gold
C01554,Meera Verma,Bengaluru,51,Male,Bronze
C01555,Nisha Verma,Chennai,23,Female,Gold
C01556,Sneha Verma,Pune,44,Female,Silver
C01557,Aishwarya Verma,Hyderabad,26,Male,Bronze
C01558,Kavya Verma,Bengaluru,47,Male,Gold
C01559,Harini Verma,Bengaluru,34,Female,Silver
C01560,Divya Verma,Hyderabad,25,Female,Silver
C01561,Aarav Gupta,Chennai,51,Female,Bronze
C01562,Vivaan Gupta,Chennai,56,Male,Silver
C01563,Aditya Gupta,Bengaluru,42,Male,Gold
C01564,Arjun Gupta,Mumbai,56,Male,Silver
C01565,Sai Gupta,Hyderabad,53,Female,Bronze
C01566,Rahul Gupta,Bengaluru,18,Female,Silver
C01567,Karthik Gupta,Bengaluru,41,Female,Silver
C01568,Surya Gupta,Bengaluru,41,Male,Gold
C01569,Vikram Gupta,Mumbai,55,Male,Bronze
C01570,Rohan Gupta,Pune,51,Female,Bronze
C01571,Ananya Gupta,Pune,55,Male,Silver
C01572,Diya Gupta,Hyderabad,45,Female,Silver
C01573,Priya Gupta,Mumbai,22,Male,Bronze
C01574,Meera Gupta,Bengaluru,59,Male,Gold
C01575,Nisha Gupta,Chennai,60,Female,Silver
C01576,Sneha Gupta,Pune,53,Male,Silver
C01577,Aishwarya Gupta,Hyderabad,21,Male,Gold
C01578,Kavya Gupta,Hyderabad,25,Female,Silver
C01579,Harini Gupta,Bengaluru,30,Male,Bronze
C01580,Divya Gupta,Mumbai,19,Male,Bronze
C01581,Aarav Rao,Chennai,29,Female,Gold
C01582,Vivaan Rao,Hyderabad,55,Female,Bronze
C01583,Aditya Rao,Pune,59,Female,Gold
C01584,Arjun Rao,Bengaluru,19,Male,Gold
C01585,Sai Rao,Mumbai,47,Female,Bronze
C01586,Rahul Rao,Bengaluru,24,Female,Bronze
C01587,Karthik Rao,Bengaluru,20,Male,Gold
C01588,Surya Rao,Pune,48,Female,Bronze
C01589,Vikram Rao,Chennai,58,Female,Silver
C01590,Rohan Rao,Pune,49,Male,Bronze
C01591,Ananya Rao,Hyderabad,49,Female,Bronze
C01592,Diya Rao,Chennai,30,Female,Silver
C01593,Priya Rao,Bengaluru,20,Male,Bronze
C01594,Meera Rao,Hyderabad,48,Male,Gold
C01595,Nisha Rao,Pune,55,Female,Gold
C01596,Sneha Rao,Hyderabad,58,Male,Silver
C01597,Aishwarya Rao,Chennai,29,Male,Bronze
C01598,Kavya Rao,Bengaluru,38,Female,Silver
C01599,Harini Rao,Pune,24,Female,Gold
C01600,Divya Rao,Hyderabad,23,Female,Silver
C01601,Aarav Sharma,Chennai,26,Male,Bronze
C01602,Vivaan Sharma,Pune,57,Female,Silver
C01603,Aditya Sharma,Pune,51,Male,Bronze
C01604,Arjun Sharma,Hyderabad,18,Male,Gold
C01605,Sai Sharma,Bengaluru,56,Male,Bronze
C01606,Rahul Sharma,Hyderabad,35,Female,Silver
C01607,Karthik Sharma,Chennai,38,Male,Gold
C01608,Surya Sharma,Mumbai,25,Male,Gold
C01609,Vikram Sharma,Hyderabad,38,Female,Bronze
C01610,Rohan Sharma,Pune,18,Female,Gold
C01611,Ananya Sharma,Hyderabad,38,Female,Bronze
C01612,Diya Sharma,Bengaluru,50,Female,Silver
C01613,Priya Sharma,Hyderabad,23,Female,Bronze
C01614,Meera Sharma,Bengaluru,21,Female,Silver
C01615,Nisha Sharma,Hyderabad,39,Female,Gold
C01616,Sneha Sharma,Hyderabad,51,Male,Bronze
C01617,Aishwarya Sharma,Pune,39,Male,Bronze
C01618,Kavya Sharma,Mumbai,30,Male,Gold
C01619,Harini Sharma,Mumbai,57,Female,Gold
C01620,Divya Sharma,Chennai,18,Male,Gold
C01621,Aarav Patel,Mumbai,19,Female,Silver
C01622,Vivaan Patel,Pune,36,Female,Bronze
C01623,Aditya Patel,Chennai,25,Male,Gold
C01624,Arjun Patel,Bengaluru,31,Male,Gold
C01625,Sai Patel,Mumbai,48,Female,Silver
C01626,Rahul Patel,Bengaluru,34,Male,Gold
C01627,Karthik Patel,Bengaluru,53,Male,Gold
C01628,Surya Patel,Hyderabad,30,Male,Gold
C01629,Vikram Patel,Hyderabad,49,Female,Bronze
C01630,Rohan Patel,Hyderabad,49,Male,Gold
C01631,Ananya Patel,Pune,35,Female,Bronze
C01632,Diya Patel,Mumbai,37,Female,Bronze
C01633,Priya Patel,Pune,50,Male,Gold
C01634,Meera Patel,Chennai,53,Female,Bronze
C01635,Nisha Patel,Bengaluru,42,Male,Silver
C01636,Sneha Patel,Mumbai,57,Male,Bronze
C01637,Aishwarya Patel,Hyderabad,50,Male,Gold
C01638,Kavya Patel,Pune,36,Male,Gold
C01639,Harini Patel,Chennai,55,Male,Bronze
C01640,Divya Patel,Bengaluru,25,Male,Bronze
C01641,Aarav Reddy,Mumbai,47,Male,Bronze
C01642,Vivaan Reddy,Hyderabad,47,Female,Silver
C01643,Aditya Reddy,Pune,27,Male,Silver
C01644,Arjun Reddy,Mumbai,41,Female,Silver
C01645,Sai Reddy,Pune,36,Female,Silver
C01646,Rahul Reddy,Chennai,43,Male,Silver
C01647,Karthik Reddy,Hyderabad,31,Male,Gold
C01648,Surya Reddy,Mumbai,20,Female,Silver
C01649,Vikram Reddy,Bengaluru,39,Male,Bronze
C01650,Rohan Reddy,Chennai,20,Female,Gold
C01651,Ananya Reddy,Pune,46,Female,Gold
C01652,Diya Reddy,Chennai,37,Male,Bronze
C01653,Priya Reddy,Chennai,51,Female,Silver
C01654,Meera Reddy,Chennai,23,Male,Gold
C01655,Nisha Reddy,Pune,22,Male,Silver
C01656,Sneha Reddy,Bengaluru,53,Female,Gold
C01657,Aishwarya Reddy,Bengaluru,27,Male,Silver
C01658,Kavya Reddy,Pune,30,Male,Bronze
C01659,Harini Reddy,Mumbai,23,Female,Bronze
C01660,Divya Reddy,Mumbai,24,Male,Bronze
C01661,Aarav Kumar,Hyderabad,21,Male,Gold
C01662,Vivaan Kumar,Bengaluru,40,Female,Gold
C01663,Aditya Kumar,Hyderabad,39,Female,Silver
C01664,Arjun Kumar,Chennai,49,Male,Silver
C01665,Sai Kumar,Mumbai,43,Male,Silver
C01666,Rahul Kumar,Hyderabad,43,Male,Bronze
C01667,Karthik Kumar,Bengaluru,44,Male,Bronze
C01668,Surya Kumar,Hyderabad,46,Male,Silver
C01669,Vikram Kumar,Hyderabad,29,Female,Gold
C01670,Rohan Kumar,Pune,55,Female,Gold
C01671,Ananya Kumar,Chennai,58,Male,Silver
C01672,Diya Kumar,Hyderabad,33,Female,Silver
C01673,Priya Kumar,Bengaluru,49,Male,Bronze
C01674,Meera Kumar,Hyderabad,34,Male,Gold
C01675,Nisha Kumar,Hyderabad,38,Male,Bronze
C01676,Sneha Kumar,Mumbai,30,Male,Silver
C01677,Aishwarya Kumar,Pune,20,Male,Bronze
C01678,Kavya Kumar,Chennai,47,Male,Silver
C01679,Harini Kumar,Bengaluru,52,Female,Silver
C01680,Divya Kumar,Hyderabad,48,Male,Silver
C01681,Aarav Singh,Pune,48,Male,Bronze
C01682,Vivaan Singh,Pune,39,Male,Silver
C01683,Aditya Singh,Bengaluru,37,Female,Silver
C01684,Arjun Singh,Chennai,20,Female,Bronze
C01685,Sai Singh,Hyderabad,30,Male,Bronze
C01686,Rahul Singh,Hyderabad,54,Female,Bronze
C01687,Karthik Singh,Chennai,53,Female,Gold
C01688,Surya Singh,Pune,38,Male,Gold
C01689,Vikram Singh,Pune,25,Male,Gold
C01690,Rohan Singh,Mumbai,44,Male,Gold
C01691,Ananya Singh,Pune,58,Male,Silver
C01692,Diya Singh,Bengaluru,60,Male,Silver
C01693,Priya Singh,Bengaluru,45,Male,Silver
C01694,Meera Singh,Bengaluru,50,Female,Silver
C01695,Nisha Singh,Mumbai,37,Male,Gold
C01696,Sneha Singh,Chennai,57,Female,Silver
C01697,Aishwarya Singh,Hyderabad,49,Female,Silver
C01698,Kavya Singh,Hyderabad,48,Female,Silver
C01699,Harini Singh,Hyderabad,21,Male,Silver
C01700,Divya Singh,Bengaluru,49,Male,Bronze
C01701,Aarav Iyer,Bengaluru,45,Female,Gold
C01702,Vivaan Iyer,Chennai,43,Female,Gold
C01703,Aditya Iyer,Chennai,36,Female,Silver
C01704,Arjun Iyer,Bengaluru,20,Female,Gold
C01705,Sai Iyer,Pune,20,Male,Bronze
C01706,Rahul Iyer,Hyderabad,24,Male,Silver
C01707,Karthik Iyer,Pune,27,Male,Silver
C01708,Surya Iyer,Hyderabad,18,Male,Silver
C01709,Vikram Iyer,Pune,42,Female,Silver
C01710,Rohan Iyer,Chennai,20,Male,Silver
C01711,Ananya Iyer,Mumbai,19,Male,Bronze
C01712,Diya Iyer,Hyderabad,38,Male,Gold
C01713,Priya Iyer,Mumbai,59,Female,Bronze
C01714,Meera Iyer,Pune,50,Female,Bronze
C01715,Nisha Iyer,Hyderabad,25,Female,Bronze
C01716,Sneha Iyer,Bengaluru,52,Male,Bronze
C01717,Aishwarya Iyer,Hyderabad,55,Female,Gold
C01718,Kavya Iyer,Mumbai,32,Male,Silver
C01719,Harini Iyer,Bengaluru,30,Female,Bronze
C01720,Divya Iyer,Hyderabad,32,Female,Bronze
C01721,Aarav Nair,Bengaluru,29,Female,Bronze
C01722,Vivaan Nair,Bengaluru,42,Male,Bronze
C01723,Aditya Nair,Bengaluru,57,Male,Gold
C01724,Arjun Nair,Bengaluru,21,Male,Silver
C01725,Sai Nair,Pune,20,Female,Bronze
C01726,Rahul Nair,Pune,26,Female,Silver
C01727,Karthik Nair,Hyderabad,40,Male,Bronze
C01728,Surya Nair,Chennai,39,Male,Silver
C01729,Vikram Nair,Chennai,54,Female,Silver
C01730,Rohan Nair,Pune,46,Female,Gold
C01731,Ananya Nair,Hyderabad,45,Female,Gold
C01732,Diya Nair,Chennai,56,Male,Silver
C01733,Priya Nair,Mumbai,44,Male,Bronze
C01734,Meera Nair,Chennai,58,Female,Bronze
C01735,Nisha Nair,Pune,27,Female,Silver
C01736,Sneha Nair,Chennai,60,Male,Silver
C01737,Aishwarya Nair,Mumbai,36,Male,Silver
C01738,Kavya Nair,Pune,55,Male,Gold
C01739,Harini Nair,Pune,48,Male,Silver
C01740,Divya Nair,Pune,25,Female,Gold
C01741,Aarav Verma,Mumbai,42,Male,Gold
C01742,Vivaan Verma,Chennai,20,Male,Gold
C01743,Aditya Verma,Pune,29,Male,Gold
C01744,Arjun Verma,Hyderabad,18,Male,Silver
C01745,Sai Verma,Mumbai,60,Female,Silver
C01746,Rahul Verma,Pune,37,Male,Bronze
C01747,Karthik Verma,Pune,57,Female,Silver
C01748,Surya Verma,Mumbai,20,Male,Silver
C01749,Vikram Verma,Pune,31,Male,Bronze
C01750,Rohan Verma,Hyderabad,31,Male,Bronze
C01751,Ananya Verma,Mumbai,60,Male,Bronze
C01752,Diya Verma,Hyderabad,20,Male,Bronze
C01753,Priya Verma,Bengaluru,46,Male,Silver
C01754,Meera Verma,Pune,40,Female,Bronze
C01755,Nisha Verma,Chennai,57,Male,Bronze
C01756,Sneha Verma,Chennai,56,Female,Gold
C01757,Aishwarya Verma,Hyderabad,55,Male,Gold
C01758,Kavya Verma,Chennai,54,Female,Silver
C01759,Harini Verma,Hyderabad,52,Female,Silver
C01760,Divya Verma,Chennai,48,Male,Gold
C01761,Aarav Gupta,Chennai,23,Male,Gold
C01762,Vivaan Gupta,Mumbai,23,Female,Silver
C01763,Aditya Gupta,Chennai,47,Female,Bronze
C01764,Arjun Gupta,Hyderabad,25,Female,Gold
C01765,Sai Gupta,Hyderabad,32,Male,Gold
C01766,Rahul Gupta,Chennai,50,Male,Gold
C01767,Karthik Gupta,Chennai,48,Female,Gold
C01768,Surya Gupta,Pune,38,Female,Gold
C01769,Vikram Gupta,Hyderabad,57,Female,Bronze
C01770,Rohan Gupta,Chennai,52,Female,Gold
C01771,Ananya Gupta,Bengaluru,27,Male,Gold
C01772,Diya Gupta,Bengaluru,18,Male,Bronze
C01773,Priya Gupta,Bengaluru,24,Female,Silver
C01774,Meera Gupta,Hyderabad,59,Male,Gold
C01775,Nisha Gupta,Hyderabad,37,Female,Bronze
C01776,Sneha Gupta,Mumbai,54,Female,Silver
C01777,Aishwarya Gupta,Mumbai,32,Female,Silver
C01778,Kavya Gupta,Chennai,42,Female,Gold
C01779,Harini Gupta,Mumbai,43,Male,Bronze
C01780,Divya Gupta,Bengaluru,48,Male,Silver
C01781,Aarav Rao,Mumbai,59,Male,Silver
C01782,Vivaan Rao,Hyderabad,21,Female,Gold
C01783,Aditya Rao,Pune,56,Female,Silver
C01784,Arjun Rao,Chennai,47,Female,Bronze
C01785,Sai Rao,Mumbai,43,Male,Gold
C01786,Rahul Rao,Pune,57,Male,Gold
C01787,Karthik Rao,Hyderabad,43,Female,Gold
C01788,Surya Rao,Pune,54,Male,Gold
C01789,Vikram Rao,Mumbai,56,Female,Silver
C01790,Rohan Rao,Pune,37,Female,Gold
C01791,Ananya Rao,Bengaluru,60,Female,Bronze
C01792,Diya Rao,Pune,40,Female,Bronze
C01793,Priya Rao,Bengaluru,55,Female,Silver
C01794,Meera Rao,Bengaluru,58,Male,Bronze
C01795,Nisha Rao,Pune,26,Male,Gold
C01796,Sneha Rao,Pune,55,Male,Silver
C01797,Aishwarya Rao,Hyderabad,18,Female,Gold
C01798,Kavya Rao,Chennai,41,Female,Gold
C01799,Harini Rao,Chennai,48,Female,Bronze
C01800,Divya Rao,Pune,26,Male,Silver
C01801,Aarav Sharma,Hyderabad,18,Male,Silver
C01802,Vivaan Sharma,Hyderabad,39,Female,Bronze
C01803,Aditya Sharma,Chennai,21,Female,Bronze
C01804,Arjun Sharma,Pune,48,Female,Bronze
C01805,Sai Sharma,Hyderabad,18,Female,Gold
C01806,Rahul Sharma,Hyderabad,50,Male,Gold
C01807,Karthik Sharma,Pune,20,Female,Gold
C01808,Surya Sharma,Bengaluru,49,Male,Bronze
C01809,Vikram Sharma,Chennai,29,Female,Bronze
C01810,Rohan Sharma,Hyderabad,44,Female,Bronze
C01811,Ananya Sharma,Mumbai,33,Male,Silver
C01812,Diya Sharma,Bengaluru,26,Female,Bronze
C01813,Priya Sharma,Mumbai,51,Male,Gold
C01814,Meera Sharma,Mumbai,28,Female,Gold
C01815,Nisha Sharma,Pune,25,Female,Bronze
C01816,Sneha Sharma,Hyderabad,32,Male,Silver
C01817,Aishwarya Sharma,Pune,37,Male,Gold
C01818,Kavya Sharma,Mumbai,55,Male,Silver
C01819,Harini Sharma,Pune,45,Female,Gold
C01820,Divya Sharma,Hyderabad,27,Female,Silver
C01821,Aarav Patel,Hyderabad,20,Female,Bronze
C01822,Vivaan Patel,Chennai,38,Female,Gold
C01823,Aditya Patel,Mumbai,22,Female,Silver
C01824,Arjun Patel,Hyderabad,40,Male,Bronze
C01825,Sai Patel,Chennai,46,Female,Bronze
C01826,Rahul Patel,Mumbai,21,Male,Bronze
C01827,Karthik Patel,Mumbai,56,Female,Bronze
C01828,Surya Patel,Pune,58,Female,Silver
C01829,Vikram Patel,Pune,31,Male,Silver
C01830,Rohan Patel,Hyderabad,56,Male,Bronze
C01831,Ananya Patel,Pune,33,Female,Silver
C01832,Diya Patel,Chennai,56,Female,Bronze
C01833,Priya Patel,Mumbai,47,Female,Bronze
C01834,Meera Patel,Pune,19,Female,Silver
C01835,Nisha Patel,Chennai,30,Female,Silver
C01836,Sneha Patel,Pune,20,Male,Bronze
C01837,Aishwarya Patel,Bengaluru,37,Male,Bronze
C01838,Kavya Patel,Pune,24,Female,Silver
C01839,Harini Patel,Bengaluru,25,Female,Bronze
C01840,Divya Patel,Hyderabad,44,Male,Silver
C01841,Aarav Reddy,Chennai,22,Female,Bronze
C01842,Vivaan Reddy,Chennai,33,Female,Bronze
C01843,Aditya Reddy,Bengaluru,22,Male,Silver
C01844,Arjun Reddy,Bengaluru,36,Male,Silver
C01845,Sai Reddy,Hyderabad,60,Female,Gold
C01846,Rahul Reddy,Hyderabad,24,Male,Silver
C01847,Karthik Reddy,Chennai,26,Male,Gold
C01848,Surya Reddy,Hyderabad,42,Male,Gold
C01849,Vikram Reddy,Hyderabad,56,Female,Gold
C01850,Rohan Reddy,Bengaluru,27,Male,Silver
C01851,Ananya Reddy,Bengaluru,24,Female,Silver
C01852,Diya Reddy,Mumbai,28,Male,Bronze
C01853,Priya Reddy,Chennai,42,Female,Silver
C01854,Meera Reddy,Pune,60,Female,Gold
C01855,Nisha Reddy,Hyderabad,33,Female,Bronze
C01856,Sneha Reddy,Bengaluru,43,Female,Gold
C01857,Aishwarya Reddy,Hyderabad,36,Male,Bronze
C01858,Kavya Reddy,Pune,25,Male,Bronze
C01859,Harini Reddy,Pune,41,Male,Bronze
C01860,Divya Reddy,Bengaluru,50,Male,Bronze
C01861,Aarav Kumar,Chennai,30,Female,Bronze
C01862,Vivaan Kumar,Chennai,47,Female,Bronze
C01863,Aditya Kumar,Mumbai,48,Female,Gold
C01864,Arjun Kumar,Mumbai,48,Female,Silver
C01865,Sai Kumar,Pune,42,Female,Silver
C01866,Rahul Kumar,Bengaluru,35,Female,Bronze
C01867,Karthik Kumar,Hyderabad,29,Female,Bronze
C01868,Surya Kumar,Chennai,59,Female,Silver
C01869,Vikram Kumar,Bengaluru,19,Male,Gold
C01870,Rohan Kumar,Hyderabad,19,Female,Silver
C01871,Ananya Kumar,Mumbai,52,Male,Bronze
C01872,Diya Kumar,Chennai,34,Female,Bronze
C01873,Priya Kumar,Mumbai,41,Male,Gold
C01874,Meera Kumar,Mumbai,36,Female,Silver
C01875,Nisha Kumar,Hyderabad,25,Female,Gold
C01876,Sneha Kumar,Hyderabad,50,Female,Silver
C01877,Aishwarya Kumar,Chennai,38,Male,Gold
C01878,Kavya Kumar,Mumbai,24,Female,Bronze
C01879,Harini Kumar,Bengaluru,40,Male,Gold
C01880,Divya Kumar,Chennai,37,Female,Silver
C01881,Aarav Singh,Bengaluru,60,Male,Bronze
C01882,Vivaan Singh,Pune,47,Female,Silver
C01883,Aditya Singh,Bengaluru,52,Female,Silver
C01884,Arjun Singh,Chennai,51,Male,Gold
C01885,Sai Singh,Bengaluru,20,Female,Silver
C01886,Rahul Singh,Pune,29,Female,Bronze
C01887,Karthik Singh,Bengaluru,49,Female,Gold
C01888,Surya Singh,Hyderabad,24,Female,Silver
C01889,Vikram Singh,Pune,51,Male,Gold
C01890,Rohan Singh,Mumbai,25,Male,Gold
C01891,Ananya Singh,Bengaluru,57,Male,Bronze
C01892,Diya Singh,Hyderabad,43,Male,Bronze
C01893,Priya Singh,Hyderabad,52,Female,Bronze
C01894,Meera Singh,Chennai,43,Female,Gold
C01895,Nisha Singh,Hyderabad,33,Female,Silver
C01896,Sneha Singh,Chennai,43,Male,Bronze
C01897,Aishwarya Singh,Pune,56,Male,Gold
C01898,Kavya Singh,Mumbai,40,Male,Gold
C01899,Harini Singh,Bengaluru,49,Female,Gold
C01900,Divya Singh,Chennai,37,Female,Gold
C01901,Aarav Iyer,Bengaluru,52,Female,Bronze
C01902,Vivaan Iyer,Hyderabad,45,Female,Silver
C01903,Aditya Iyer,Bengaluru,30,Male,Silver
C01904,Arjun Iyer,Pune,52,Male,Bronze
C01905,Sai Iyer,Pune,22,Female,Bronze
C01906,Rahul Iyer,Chennai,44,Male,Silver
C01907,Karthik Iyer,Bengaluru,23,Female,Gold
C01908,Surya Iyer,Hyderabad,38,Male,Silver
C01909,Vikram Iyer,Bengaluru,59,Female,Silver
C01910,Rohan Iyer,Hyderabad,19,Female,Gold
C01911,Ananya Iyer,Mumbai,45,Male,Silver
C01912,Diya Iyer,Hyderabad,43,Male,Bronze
C01913,Priya Iyer,Pune,39,Female,Gold
C01914,Meera Iyer,Pune,58,Female,Silver
C01915,Nisha Iyer,Bengaluru,56,Female,Gold
C01916,Sneha Iyer,Hyderabad,38,Male,Bronze
C01917,Aishwarya Iyer,Chennai,47,Female,Silver
C01918,Kavya Iyer,Pune,52,Male,Silver
C01919,Harini Iyer,Pune,43,Male,Gold
C01920,Divya Iyer,Chennai,50,Female,Bronze
C01921,Aarav Nair,Mumbai,49,Female,Bronze
C01922,Vivaan Nair,Chennai,47,Male,Silver
C01923,Aditya Nair,Hyderabad,60,Male,Gold
C01924,Arjun Nair,Bengaluru,48,Male,Gold
C01925,Sai Nair,Pune,60,Male,Gold
C01926,Rahul Nair,Bengaluru,37,Male,Gold
C01927,Karthik Nair,Bengaluru,56,Male,Bronze
C01928,Surya Nair,Hyderabad,53,Female,Silver
C01929,Vikram Nair,Chennai,45,Female,Bronze
C01930,Rohan Nair,Mumbai,39,Male,Silver
C01931,Ananya Nair,Chennai,30,Female,Bronze
C01932,Diya Nair,Mumbai,57,Female,Silver
C01933,Priya Nair,Pune,30,Male,Silver
C01934,Meera Nair,Pune,34,Female,Silver
C01935,Nisha Nair,Chennai,56,Female,Silver
C01936,Sneha Nair,Mumbai,47,Female,Gold
C01937,Aishwarya Nair,Bengaluru,21,Female,Gold
C01938,Kavya Nair,Mumbai,27,Male,Silver
C01939,Harini Nair,Mumbai,56,Female,Bronze
C01940,Divya Nair,Chennai,29,Male,Gold
C01941,Aarav Verma,Hyderabad,54,Female,Gold
C01942,Vivaan Verma,Mumbai,31,Female,Silver
C01943,Aditya Verma,Bengaluru,26,Male,Silver
C01944,Arjun Verma,Hyderabad,33,Female,Silver
C01945,Sai Verma,Hyderabad,59,Male,Silver
C01946,Rahul Verma,Bengaluru,26,Female,Silver
C01947,Karthik Verma,Mumbai,60,Female,Gold
C01948,Surya Verma,Chennai,45,Female,Silver
C01949,Vikram Verma,Mumbai,52,Male,Bronze
C01950,Rohan Verma,Bengaluru,26,Female,Silver
C01951,Ananya Verma,Bengaluru,31,Male,Silver
C01952,Diya Verma,Hyderabad,35,Male,Silver
C01953,Priya Verma,Bengaluru,37,Female,Bronze
C01954,Meera Verma,Bengaluru,59,Female,Gold
C01955,Nisha Verma,Mumbai,24,Male,Gold
C01956,Sneha Verma,Hyderabad,42,Female,Gold
C01957,Aishwarya Verma,Pune,60,Male,Bronze
C01958,Kavya Verma,Mumbai,47,Male,Bronze
C01959,Harini Verma,Chennai,26,Female,Bronze
C01960,Divya Verma,Chennai,41,Male,Gold
C01961,Aarav Gupta,Hyderabad,20,Male,Gold
C01962,Vivaan Gupta,Bengaluru,57,Male,Bronze
C01963,Aditya Gupta,Pune,23,Female,Bronze
C01964,Arjun Gupta,Chennai,49,Female,Bronze
C01965,Sai Gupta,Bengaluru,53,Male,Gold
C01966,Rahul Gupta,Bengaluru,36,Female,Bronze
C01967,Karthik Gupta,Mumbai,43,Female,Gold
C01968,Surya Gupta,Chennai,31,Male,Silver
C01969,Vikram Gupta,Chennai,51,Male,Bronze
C01970,Rohan Gupta,Mumbai,22,Female,Silver
C01971,Ananya Gupta,Chennai,54,Male,Silver
C01972,Diya Gupta,Pune,21,Male,Gold
C01973,Priya Gupta,Chennai,19,Male,Bronze
C01974,Meera Gupta,Hyderabad,59,Female,Bronze
C01975,Nisha Gupta,Mumbai,58,Male,Gold
C01976,Sneha Gupta,Hyderabad,25,Female,Silver
C01977,Aishwarya Gupta,Hyderabad,56,Male,Bronze
C01978,Kavya Gupta,Mumbai,29,Male,Gold
C01979,Harini Gupta,Chennai,42,Female,Bronze
C01980,Divya Gupta,Bengaluru,37,Male,Gold
C01981,Aarav Rao,Pune,55,Male,Bronze
C01982,Vivaan Rao,Mumbai,38,Female,Silver
C01983,Aditya Rao,Mumbai,53,Female,Silver
C01984,Arjun Rao,Pune,59,Female,Silver
C01985,Sai Rao,Hyderabad,60,Male,Silver
C01986,Rahul Rao,Pune,50,Female,Silver
C01987,Karthik Rao,Hyderabad,25,Female,Bronze
C01988,Surya Rao,Bengaluru,35,Female,Bronze
C01989,Vikram Rao,Bengaluru,23,Male,Silver
C01990,Rohan Rao,Mumbai,60,Male,Gold
C01991,Ananya Rao,Chennai,59,Female,Gold
C01992,Diya Rao,Pune,30,Female,Silver
C01993,Priya Rao,Pune,38,Female,Gold
C01994,Meera Rao,Mumbai,59,Female,Gold
C01995,Nisha Rao,Pune,31,Male,Gold
C01996,Sneha Rao,Pune,59,Female,Gold
C01997,Aishwarya Rao,Pune,20,Male,Silver
C01998,Kavya Rao,Mumbai,60,Female,Bronze
C01999,Harini Rao,Chennai,37,Male,Bronze
C02000,Divya Rao,Hyderabad,58,Male,Bronze
C02001,Aarav Sharma,Mumbai,58,Male,Gold
C02002,Vivaan Sharma,Chennai,58,Male,Bronze
C02003,Aditya Sharma,Mumbai,22,Male,Gold
C02004,Arjun Sharma,Hyderabad,31,Male,Silver
C02005,Sai Sharma,Chennai,29,Female,Bronze
C02006,Rahul Sharma,Chennai,45,Female,Gold
C02007,Karthik Sharma,Pune,26,Female,Bronze
C02008,Surya Sharma,Mumbai,26,Female,Silver
C02009,Vikram Sharma,Chennai,43,Female,Gold
C02010,Rohan Sharma,Chennai,21,Male,Gold
C02011,Ananya Sharma,Chennai,56,Female,Bronze
C02012,Diya Sharma,Pune,44,Male,Silver
C02013,Priya Sharma,Bengaluru,33,Male,Gold
C02014,Meera Sharma,Mumbai,58,Male,Silver
C02015,Nisha Sharma,Mumbai,35,Male,Gold
C02016,Sneha Sharma,Bengaluru,37,Female,Gold
C02017,Aishwarya Sharma,Bengaluru,31,Female,Bronze
C02018,Kavya Sharma,Mumbai,34,Female,Silver
C02019,Harini Sharma,Bengaluru,41,Female,Bronze
C02020,Divya Sharma,Chennai,41,Female,Gold
C02021,Aarav Patel,Chennai,37,Female,Bronze
C02022,Vivaan Patel,Chennai,40,Male,Gold
C02023,Aditya Patel,Chennai,37,Female,Bronze
C02024,Arjun Patel,Chennai,19,Male,Gold
C02025,Sai Patel,Bengaluru,33,Male,Gold
C02026,Rahul Patel,Hyderabad,39,Female,Silver
C02027,Karthik Patel,Bengaluru,41,Male,Bronze
C02028,Surya Patel,Bengaluru,26,Female,Bronze
C02029,Vikram Patel,Mumbai,20,Male,Silver
C02030,Rohan Patel,Bengaluru,41,Male,Silver
C02031,Ananya Patel,Chennai,23,Male,Bronze
C02032,Diya Patel,Pune,37,Female,Silver
C02033,Priya Patel,Pune,39,Male,Silver
C02034,Meera Patel,Hyderabad,20,Male,Bronze
C02035,Nisha Patel,Pune,28,Female,Gold
C02036,Sneha Patel,Hyderabad,22,Female,Bronze
